livre	chapitre	verset	fr	ewe
JER	50	7	Tous ceux qui les trouvaient les dévoraient,	Amesiwo kata kpo wo la, du wo, eye wofe futowo gblo be- na: Míedi fo o, elabena de wowo nuvó de Yehowa, wofe dzodzoe- nyenye fe lanyife, kple Yehowa, wo fofowo fe mokpokpo 1a nu
JER	50	9	Car voici, je vais susciter et faire monter contre Babylone	Elabena manyo duko gàa de tso . 32, 27; .7.15. b kp. 6. e . f . g . anyiehe-nyigba dzi, eye makplo wo ave de Babel nu, ne woadze awa de enu ahahoe; wofe anu- trowo le abe kaléto dzeadanu to ene, womedaa dadagbo o
JER	50	10	Et la Chaldée sera livrée au pillage;	Ale Kaldea azu nuhaha ; amesiwo kata hae la, adi fo, Yehowa ye gbloe
JER	50	11	Oui, soyez dans la joie, dans l’allégresse,	Nye domenyinu halawo, mino dzidzo kpom, eye mino aseye {vom ko, midi adzro abe nyinovi, si le lu tugum la ene, eye mihló abe sotsu ene
JER	50	12	Votre mère est couverte de confusion,	Nu akpe mia dada, mia no fe mo atsi Ca; kpo da, dukowo fe nuwuwu anye gbe- gbe, kudidi kple tagba!
JER	50	13	A cause de la colère de l’Éternel, elle ne sera plus habitée,	Le Yehowa fe domedzoe ta azu afe- do kple gbegbe dika, ale be ame- siame, si to Babel nu yina la, fe nu aku, eye wóado tsià le wofe abihohowo kata ta
JER	50	14	Rangez-vous en bataille autour de Babylone, vous tous, archers!	Mi anu- trodalawo kata, midze awa de Ba- bel iu godo va Kpe; mitee, eye migave nu le anutro gbo o, ela- bena Yehowa nu wówo nuvo do
JER	50	15	Poussez de tous côtés contre elle un cri de guerre!	Mitso ayibope de enu godo; ena ta, efe sotiwo ne dze eme, eye efe gliwo mu, elabena Yeho- wa fe hlóbiabia nye esia; /mibia hide, eye miwo ne, abe alesi wo- wo ene!
JER	50	16	Exterminez de Babylone celui qui sème,	Mitsró nufàla kple nunela le nuceei da le Babel! Amesiame tro yi efe duko gbo, eye amesiame si yi efe anyigba dzi le yi wuame la ta
JER	50	17	Israël est une brebis égarée, que les lions ont chassée;	Israel la, ale, si wonya de gbe, eye dza- tawo yo de nu la, wonye; gbà la Asur-íia dui, emegbe Babel-fia Nebukadnezar kuko efe fuwo
JER	50	18	C’est pourquoi ainsi parle l’Éternel des armées, le Dieu d’Israël:	Eyata ale Yehowa Zebaot, Is- rael fe Mawu la, gblo esi: Kpo da, mahe to na Babel-fia kple efe anyigba, abe alesi mehe to na Asur-fia ene
JER	50	19	Je ramènerai Israël dans sa demeure;	Magakplo Israel agbo va efe gbedufe, ne woóadu gbe le Karmel dzi kple Basan, eye woadu nu adi fo le Efrayim- towo dzi kple Gilead
JER	50	20	En ces jours, en ce temps-là, dit l’Éternel,	Yehowa be: Le nkeke mawo me, le ge- magi la woadi Israel fe vodada, ke mano anyi o, eye womagakpo Yuda fe nuvówo o, elabena ima- tsoe ake amesiwo makpoto di
JER	50	21	Monte contre le pays doublement rebelle,	Yehowa be: Ho de agládzela vivivowo fe anyigba kple tohehe- viwo ñu, wu ame, eye natsró wofe susoeawo gbidigbidi, eye nawo nusiwo kata nu mede se na wo le la
JER	50	23	Eh quoi! Il est rompu, brisé, le marteau de toute la terre!	Aleke anyi- nu le dukowo dome ale ?
JER	50	24	Je t’ai tendu un piège, et tu as été prise, Babylone,	Babel, medo mó na wà, ke médze sii o, eye wode wo; asi tu wó, eye wolé wo, elabena Yehowa ye néwo avu kple
JER	50	25	L’Éternel a ouvert son arsenal,	Yehowa wu efe nudzra- dofe, eye wóde efe dziku fe awa- wonuwo do goe; elabena do le Afeto, Yehowa Zebaot nu le Kal- dea-nyigba dzi
JER	50	26	Pénétrez de toutes parts dans Babylone, ouvrez ses greniers,	Mitso goawo kata me va fo de edzi, miwu nu le efe avawo nu, miloe tro de anyi abe lubabla ene, eye mitsroe gbidigbidi; migakpoto naneke di ne o
JER	50	27	Tuez tous ses taureaux, qu’on les égorge!	Miwu wofe nyitsuwo katá, mikplo wo yi wufee. Baba na wo, elabena wofe tohegi do
JER	50	28	Écoutez les cris des fuyards, de ceux qui se sauvent du pays de Babylone	Mifu to anyi! Sisilawo kple amesiwo kpoto tso Babel-nyigba dzi va, be woade gbe fà Yehowa, mía Mawu, fe hlóbiabia, efe hló- biabia de efe gbedoho nu le Zion!
JER	50	29	Appelez contre Babylone les archers, vous tous qui maniez l’arc!	Miyo anutrodalawo de Babel nu! Mi, amesiwo kata hea da me, mide to dee godo va kpe, amea deke megakpoto o!? Mido efe nu- wona tefe ne, miwo ne pepepe, abe alesi wòw ene, elabena Ye- howa, Israel fe kokoeto 1a nu wó- wo nu tovo do
JER	50	31	Voici, j’en veux à toi, orgueilleuse!	Afeto, Yehowa Zebaot, be: Kpo da, mado de dziwó, wò ame tovo; elabena wo nkeke de, wo tohegi do
JER	50	32	L’orgueilleuse chancellera et tombera,	Ame tovo la akli nu adze anyi, eye amea deke mafoe de tsitrenu o, mato dzo efe duwo, ne woabi efe nutowo katá me
JER	50	33	Ainsi parle l’Éternel des armées:	Ale Yehowa Zebaot gblo esi: Wote Israel-viwo kple Yuda-viwo sia de anyi, eye amesiwo kata de aboyo wo la, và wo gongon, gbe be, yewomade asi le wo iu o
JER	50	34	Mais leur vengeur est puissant,	Ke wo dela sesé, eñko nye Yehowa Zebaot. Adró wofe nya age poe, ne wóana gbodzoe anyi- gba, eye wóade zi Babeltowo me
JER	50	37	L’épée contre ses chevaux et ses chars!	Yi neva wofe sowo kple wofe tasiadamwo kpakple amedzro, siwo katá le wo dome a ,24.25. e kp. 9. n kp. 15. la dzi, ne Yi neva wofe kesinonuwo dzi, ne woaha wo!
JER	50	38	La sécheresse contre ses eaux! Qu’elles tarissent!	Kudidi neva na wofe tsiwo, ne woamie! Elabena legbawo fe anyigba wónye, eye wotso nodzinuwo le adegbe fomi
JER	50	39	C’est pourquoi les animaux du désert s’y établiront avec les chacals,	Eyata gbedadiwo kple amepa- hiwo atso afe di, eye golowo ano afima; ame magatso afe di akpo o, eye ame mano eme o, tso dzidzi- me yi dzidzime
JER	50	40	Comme Sodome et Gomorrhe, et les villes voisines, que Dieu détruisit,	Yehowa be: Ame matso afe de afima alo ame- gbetovia de nano eme o, abe alesi Mawu tro 4Sodom kple Gomora kpakple wofe afelikawo bu anyii ene
JER	50	41	Voici, un peuple vient du septentrion,	Kpo da, dukoa de tso anyiehe gbona, eye duko gáa de kple fia gedewo ho tso anyigba fe mloe- nu
JER	50	42	Ils portent l’arc et le javelot;	Da kple akplo le wo si, nutasélawo wonye, eye womekpoa nublanui o; wote dli le abe /atsiafu fe gbedede ene, wole so dzi, eye wobla akpa abe awawola ene de wo Babel-nyonuvi nu
JER	50	43	Le roi de Babylone apprend la nouvelle,	Esi Ba- bel-fia se nya le wo nu la, efe asiwo do agblo, vovó doe, eye wose veve abe nyonu léku ene
JER	50	44	Voici, tel qu’un lion, il monte des rives orgueilleuses du Jourdain	Kpo da, ado tso Yordan fe aflawo me abe dzata ene ayi de lànyife, si de ama da la; elabena manyáe da le enu le adabafofo deka me, eye amesi metia la, eya matso ado enu. Elabena amekae so kplim, amekae akplom ayi wo- nui, eye amekae nye lákplovi, si ano te de nunye ?
JER	50	45	C’est pourquoi écoutez la résolution que l’Éternel a prise contre Babylone,	Eyata mise Yehowa fe adanu, si wóde de Babel nu, kple efe tame, si wódo de Kaldea-nyigba iu: Vavá woa- kplo là kudoewo adzoe, eye wofe lanyife fe nu aku de wo nu
JER	50	46	Au bruit de la prise de Babylone la terre tremble,	Anyigba wuwu, eye wose ko- nyifagli Me dukowo dome le 611, si di be, woho Babel la ta. Mediatowo agblé Babel; ke Yudatowo atro va afe
JER	51	2	J’envoie contre Babylone des vanneurs qui la vanneront,	Maio tame- dzrowo de Babel iu, ne woagboe, eye woadi gbolo efe anyigba, ela- bena woafo de edzi le dzogbevõe- gbe tso goawo kata me
JER	51	3	Qu’on tende l’arc contre celui qui tend son arc,	Anu- trodalawo nehe da me de amesi he da me kple amesi le gawu me la nu! Migakpo wofe dekakpuiwo 42 660 EKEM A. ta o, eye mitsró Noé aba: blibo la; 4 ne ame tsiawawo nano Kal- dea-nyigba dzi, eye amesiwo woda nui la, nano wofe ablowo me
JER	51	5	Car Israël et Juda ne sont point abandonnés de leur Dieu,	Ke wofe Mawu, Yehowa Zebaot, megblé Israel kple Yuda di wo- nye ahosi o; elabena anyigba ma tdi fo gede de Israel fe ko- koeto la hu
JER	51	6	Fuyez de Babylone, et que chacun sauve sa vie,	Misi dzo le Babel, eye amesiame nede efe agbe, ne miagatsró de wofe vodadawo me o, elabena Yehowa fe hlobiagi 17 Aav no kata xod là le wofe nunya me, eye nukpe lea legbakolawo katà, elabena alakpa enye nusi wokona, eye gbogboa deke menoa eme o
JER	51	8	Soudain Babylone tombe, elle est brisée!	Zi deka kasia 'i74;18,8. so kple edola, eye woe matso 9?Babel ge dze anyi hegbà. Miga o wyag. 18,2. 'agbà tasiadam kple emenola; 22 avi de enu, midatso atike ve hena efe veveseseawo, dewohi efe láme ahaya
JER	51	9	Nous avons voulu guérir Babylone, mais elle n’a pas guéri.	Míebe, míada gbe le Ba- bel nu, ke hayahaya mele enu o; eyata migblée di, eye mia dome amesiame.neyi efe anyigba dzi, elabena efe wonudodro de dzifo ke, eye wódato alilikpowo
JER	51	10	L’Éternel manifeste la justice de notre cause;	Ye- howa he míafe nya dzodzoe de go, miva, ne míadahlé nusi Yeho- wa, mía Mawu, wo la afia le Zion
JER	51	11	Aiguisez les flèches, saisissez les boucliers!	Minyre anutrowo, mi- kpla akpohonuwo! Yehowa nyo iMedia-fiawo fe gbogbo, eye wode : adanu de Babel nu, be woagbl e; elabena Yehowa fe hlóbiabiae, hlóbiabia de efe gbedoho nue
JER	51	12	Élevez une bannière contre les murs de Babylone!	Mitu aflaga de Babel-gliwo dzi, mina dzolawo naso gbo de edzi, mido gbetakpolawo, eye mi- de amewo do ha me; elabena Ye- howa do tame, eye awo nusi wò- gblo de Babeltowo nu la ha ade poe
JER	51	13	Toi qui habites près des grandes eaux,	Wò, amesi le to gawo to, eye kesinonu do agbogbo de asiwó, wò nuwuwu do, eye dzidze, si nu woala wò do la de!
JER	51	14	L’Éternel des armées l’a juré par lui-même:	Ye- howa Zebaot tà efe agbe be: Ne metso amewo yo wò tan abe we- tsuviwo ene ha la, woatso ayibopë de ñuwò!?
JER	51	15	Il a crée la terre par sa puissance,	Eya, amesi ts efe ñusë wo anyigba, tso efe nunya do hehea- me anyi, eye wòtso efe gomesese keke dzifo mee
JER	51	16	A sa voix, les eaux mugissent dans les cieux,	Efe gbedede nana tsiwo dina hō le dzifo, eye wònana afu hona yia dzi tso anyi- gba fe mloenu; ewoa dzikedzo kpena de tsidzadza iu, eye wò- dea ya donae tsoa efe nudzradofe. woe matso agbà nutsu kple nyo- nu, woe matso agbá amegà dedi kple devi, eye yge matso agbà dekakpui kple detugbi; 23 woe matso apba lákplovi kple laha, wóe matso agbà agbledela kple efe làwo, eye woe matso agbà anyigbanunola kple amegáwo
JER	51	24	Je rendrai à Babylone et à tous les habitants de la Chaldée	Ke mahe to na Babel kple Kal- deatowo kata le mia nku me le wote vo, siwo kata wowo de Zion nu la ta, Yehowa ye gbloe
JER	51	25	Voici, j’en veux à toi, montagne de destruction, dit l’Éternel,	Ye- howa be: Kpo da, mago de dziwò, wo togblénu, si tsró anyigba blibo la, mado nye asi da de nuwo aha- mli wo tso agakpe dzi afu anyi, eye matso wo awoto fiafiae, 26 ale be womagatso wo kpea deke awo dzogoekpe alo gomedokpee o, ela- bena azu gbegbe tegbe, Yehowa ye gbloe
JER	51	27	Élevez une bannière dans le pays!	Mitu aflaga de anyigba dzi, miku kpé le dukowo dome, 'miko ,1. dukowo nu de enuti, miyo fiadu- fewo de enuti tso Ararat, Mini z. kple Askenas, mido awafiawo de enuti, eye mikplo sowo ve abe wetsuvi tofuwo ene!
JER	51	28	Préparez contre elle les nations, les rois de Médie,	Miko du- kowo nu de enuti, Media-fiawo, wofe anyigbanunolawo kple wofe ?amegaàwo kata kpakple wote fia- dufe fe anyigba blibo la!
JER	51	29	La terre s’ébranle, elle tremble;	Tete anyigba wuwu, eye dzidzi foe, elabena Yehowa wo efe tame, si wódo de Babel nu, be yeana Ba- bel-nyigba nazu gbegbe, eye ame navo le edzi la dzi
JER	51	30	Les guerriers de Babylone cessent de combattre,	Babel- kaletowo dzudzo awawowo, wo- bobo no wofe byo me, eye ñusë vo le wo ñu wozu nyonugbome- wo; woto dzo woíe nofewo, eye woñe wofe gametiwo
JER	51	31	Les courriers se rencontrent,	Dutula yi dakpe dufula, eye duhola yi dakpe duhola, ne woagblo na Ba- bel-fia be, woho efe du la le goa- wo kata me, 32 woho totsofewo, woto dzo towuwo, eye dzi de le awawolawo fo
JER	51	33	Car ainsi parle l’Éternel des armées, le Dieu d’Israël:	Elabena ale Yehowa Zebaot, Israel fe Mawu la, gblo esi: Babel-nyonuvi le abe lugbofe le geyigi, si me wofoa eme dana di la ene; esuso vie ko, ne nunegi nado ne
JER	51	34	Nebucadnetsar, roi de Babylone, m’a dévorée, m’a détruite;	Babel-fia Nebukadnezar du mí, etsró mí, eye wótso mí wo goe fuflui, emi mí abe wo ene, etso míafe nu vi- viwo yo efe fodoe, eye wónyà mí de gbe
JER	51	35	Que la violence envers moi et ma chair déchirée retombent sur Babylone!	Zion-nyonu negblo be: Nuta, si wosé le nunye, kple nye nutilà neva Babel dzi! Ye- rusalem negblo be: Nye wu neva Kaldeatowo dzi!
JER	51	36	C’est pourquoi ainsi parle l’Éternel:	Eyata ale Ye- howa gblo esi: Madró wò nya, eye mabia hló na wó, mana wofe atsiafu nafu kplakplakpla, eye wofe vudo namie
JER	51	37	Babylone sera un monceau de ruines, un repaire de chacals,	Babel azu anyiglàgpo kple amegáhiwo nofe, azu gbegbe kple tsiádonu, eye ame avo le eme. 38 Wo kata le hohlóm abe dzatawo ene, eye wole gbe tem abe dzataviwo ene
JER	51	39	Quand ils seront échauffés, je les ferai boire,	Yehowa be: Ne wofe láme to dzo la, matu aglo na wo, eye ma- na woamu aha, ne woado a1b te- gbetegbe, eye womaganyo akpo abe aléviwo, agbowo kple p b- tsuwo ene
JER	51	41	Eh quoi! Schéschac est prise!	Aleke asi su Se- sah dzi, eye woho anyigba blibo la fe adegbefonu, aleke Babel zu hodzidonu le dukowo dome ale?
JER	51	42	La mer est montée sur Babylone:	Atsiafu fo de Babel dzi, eye efe tsotsoewo fe nyanyrá nyé tsyo edzi, 43 Efe duwo zu gbegbe, kudidinyigba kple tagba, anyigba, 51 dzi amea deke mele o, eye ame- gbetovia deke metona yina o
JER	51	44	Je châtierai Bel à Babylone,	Mahe to na Babel fe Bel, made nusi wómi la, le nu me ne, eye dukowo magafo zi de enu azo o; Babel fe gliwo hà awu?
JER	51	45	Sortez du milieu d’elle, mon peuple,	Nye duko, midzo le egbo, eye amesia- me nede efe agbe tso Yehowa fe domedzoe heliheli la nu!
JER	51	46	Que votre cœur ne se trouble point, et ne vous effrayez pas	Ne nyaa de di le fe si me, eye nya bubu di le fe kemé me, ñutasesë le anyigba dzi, eye dzidula tso de dzidula ñu la, dzi megade le mia fo o, eye vovó megado mi a . b Ps. 137, B. f£ Mo. V. 32, 35. g kp. 39. A 80, 2. i kp. 6. k
JER	51	47	C’est pourquoi voici, les jours viennent	Eyata kpo da, nkeke li gbona, eye mahe to na Babel fe legbawo, nukpe alé efe anyi- gba blibo la, eye efe ame tsiawa- wo kata atsi eme
JER	51	48	Sur Babylone retentiront les cris de joie des cieux et de la terre,	Dzifo kple anyigba kple edzi nuwo katá atso aseye de Babel nu; elabena nu- gblela atso anyiehe ava fo de edzi, Yehowa ye gbloe
JER	51	49	Babylone aussi tombera, ô morts d’Israël,	Israel fe ame tsiawawo, ele na Babel hà be, wòatsi awa, abe alesi anyigba blibo la fe amewo tsi awa le Ba- bel ta ene
JER	51	50	Vous qui avez échappé au glaive, partez, ne tardez pas!	Mi, amesiwo si le yi nu, mi- dzo, eye migato di o! Mido nu Yehowa le adzoge, eye Yerusa- lem ?neno tame na mi!
JER	51	51	Nous étions confus, quand nous entendions l’insulte;	Nukpe lé mí, elabena ele na mí be, míase vlodoame kple to; nukpe tsyo mo na mí, elabena ame tutowo va fo de Yehowa fe afemenu kokoeawo dzi
JER	51	52	C’est pourquoi voici, les jours viennent, dit l’Éternel,	Yehowa be: Kpo da, ükeke li gbona, eye mahe to na wofe legbawo, eye ame tsiawawo ano nenem le anyigba blibo la an
JER	51	53	Quand Babylone s’élèverait jusqu’aux cieux,	Ne Babel lia dzingoli me, eye efe mb seséwo mele lialia o ha la, nugblela atso gbonye ava fo de edzi, Yehowa ye gbloe
JER	51	54	Des cris s’échappent de Babylone,	Mifu to anyi, gli di tso Babel, eye mu- mu paa de tso Kaldea-nyigba dzi!
JER	51	55	Car l’Éternel ravage Babylone,	Elabena Yehowa atsro Babel, eye wòatsi efe howowo nu, efe tsitsotsoewo adze agbo abe to gáwo to ene, eye wofe gbedede nu ase
JER	51	56	Oui, le dévastateur fond sur elle, sur Babylone;	Elabena nugbléla afo de Babel dzi, eye wóade aboyo efe kalétowo, eye wofe dawo ane, elabena Mawu /nutefedola enye Yehowa, eye ahe to kokoko
JER	51	57	J’enivrerai ses princes et ses sages,	Eye mana aha wofe tatowo kple wofe nunyalawo, wofe anyigba- nunolawo -kple wofe amepawo kpakple wofe kalétowo woano Zamu, eye woado alo tegbetegbe, womaganyo 0; fia, si nko nye Ye- howa Zebaot lae gbloe
JER	51	58	Ainsi parle l’Éternel des armées:	Ale Yehowa Zebaot gblo esi: Woagbá Babel e gli kekeawo vasede agu- nu ke, eye woato dzo efe agbo kokowo, ale be wóanye deko du- kowo wo do de ya me, eye anyi- gbadzitowo ku kutri hena dzo. 59 Nyagblodila Yeremya fe nya, si wótso de se na Seraya, Mah- seya vi, 'Neriya fe vi, esimé woa kple Yuda-fia Zedekiya woyina Babel le efe fiadudu fe fe enelia EKEM A. 51, 60 52, 23 me, eye Seraya nye mozomega la, enye si
JER	51	61	Jérémie dit à Seraja: Lorsque tu seras arrivé à Babylone, tu auras soin de lire toutes ces paroles,	Eye Yeremya gblo na Seraya bena: Ne ëva Babel la, ekema do nu anyi, eye nahle nya siawo kata 62 gblo bena: Yeho- wa, woe gblo de tefe sia nu be, yeatsróe, ne amea deke magano anyi 0, amegbetowo kple lawo sia, eye wòanye gbegbe tegbe
JER	51	63	Et quand tu auras achevé la lecture de ce livre, tu y attacheras une pierre, et tu le jetteras dans l’Euphrate,	Eye ne èhlē agbalé sia vo la, ekema bla Kpe de enu, natsoe afu gbe de Frat me 64 agblo bena: Ale dzogbevóe, si mahe va wo dzi 1a, anyrb Babel de toe, ma- gaho de dzi akpo o, eye enu ayi. Yeremya fe nyawo sege enye si. Kpekpegeicnya: Yerusalem gbegblé hehlé fia kpuie
JER	52	3	Et cela arriva à cause de la colère de l’Éternel contre Jérusalem et contre Juda, qu’il voulait rejeter de devant sa face. Et Sédécias se révolta contre le roi de Babylone.	Elabena Yehowa do domedzoe de Yerusalem kple Yuda nu, va- sede esime wótso wo fu gbe le efe nku ta. Eye esi Zedekiya dze aglà de Babel-fia nu la, 4 Babel- fia Nebukadnezar kple efe awako blibo la ho de Yerusalem nu le efe fiadudu fe fe asiekelia me le dzinu ewolia fe nkeke ewolia dzi; wode to dee, eye wofu kpo de eiu coio ya kpe
JER	52	11	Puis il fit crever les yeux à Sédécias, et le fit lier avec des chaînes d’airain; le roi de Babylone l’emmena à Babylone, et il le tint en prison jusqu’au jour de sa mort.	Egbà nku na Zedekiya, eye wóde kosokosoe, eye Babel-fia kploe yi Babel hetsoe de gaho me vasede efe kugbe. 12 Le dzinu atólia fe ñkeke ewo- lia dzi, si nye fia Nebukadnezar, Babel-fia, fe fe wuiasiekelia dzi la, fia nu srafowo fe amegá Nebu- zaradan, amesi noa tsitre de Ba- bel-fia nku me la, va Yerusalem, 18 eye wóto dzo Yehowa fe afe kple fia fe afe, Yerusalem-howo katà kple bubumewo fe howo kata
JER	52	24	Le chef des gardes prit Seraja, le souverain sacrificateur, Sophonie, le second sacrificateur, et les trois gardiens du seuil.	Eye fia nu srafowo fe amega kplo nuno- laga Seraya kple nunolaga yo- meto Zefanya kpakple kpuinu- dzola etó, 25 kple afedzikpola deka, si le aWawolawo nu, fianu- me adre, siwo wokpo le dua me, awafia fe agbalénlola, amesi yoa duko haho la hena awawowo kpakple duko haho la dome nu- tsu blaade, siwo wokpo le dua me; 26 amesiawo fia ñu srafowo fe amegà Nebuzaradan kplo yi na Babel-fia le Ribla
JER	52	28	Voici le peuple que Nebucadnetsar emmena en captivité: la septième année, trois mille vingt-trois Juifs;	Amesiwo Nebukadnezar de aboyoe la, wonye si: Le fe adre- lia me 1a wode aboyo Yudato akpe eto kple blave vo etó; 29 woge aboyo ame alafa enyi kple blae- tó vo eve tso Yerusalem le Ne- bukadnezar fe fe wuienyilia me; 30 eye fia nu srafowo fe amegà Ne- buzaradan de aboyo ame alafa adre kple blane vo ató dzoe le Nebukadnezar £e fe blave vo eto- lia me; wo katà le ame akpe ene alafa ade. a Kron. I. 5, 40. Fia Yoyahin nu veve
JER	52	33	Il lui fit changer ses vêtements de prison, et Jojakin mangea toujours à sa table tout le temps de sa vie.	Edo li efe gahomewuwo, eye woódu nu le egbo da le efe agbenogi kata. «Fia, II. 24,1184 Eye Babel-fia na efe nududui E dà, alesi nu wóhià gbesiagbe le efe appenopi kata, vasede esime woku. o kp. 31-34 kpo Fia. II, 25, 27 v. 30
