livre	chapitre	verset	fr	ewe
EXO	5	12	Le peuple se répandit dans tout le pays d’Égypte, pour ramasser du chaume au lieu de paille.	Tete duko la kaka de Egipte-nyigba blibo la kata dzi, bena woadi gbe
EXO	13	19	Moïse prit avec lui les os de Joseph; car Joseph avait fait jurer les fils d’Israël, en disant: Dieu vous visitera, et vous ferez remonter avec vous mes os loin d’ici.	Eye Mose ho Yosef fe fuwo de asi; elabena eka atam na Israel-viwo gblo bena: Ne Ma- wu va do nku mia dzi la, ekema miho nye fuwo de asi tso afisia yii
EXO	34	30	Aaron et tous les enfants d’Israël regardèrent Moïse, et voici la peau de son visage rayonnait; et ils craignaient de s’approcher de lui.	Eye esi Aron kple Is- rael-viwo katà kpo bena, Mose fe mo le keklém la, wole vovóm na tete de enu
EXO	25	28	Tu feras les barres de bois d’acacia, et tu les couvriras d’or; et elles serviront à porter la table.	Tso hé kpa kpowo, eye nafa sika de wo nu; woawoe woatso ako kpló lae
EXO	37	17	Il fit le chandelier d’or pur; il fit le chandelier d’or battu; son pied, sa tige, ses calices, ses pommes et ses fleurs, étaient d’une même pièce.	/Eyome wótso sika nyuito wo akaditi la; etu akaditi la, efe afo kple ati 1a, eye wòwo kowo, sefofowo kple wo tamekukuwo de enu
EXO	40	35	Moïse ne pouvait pas entrer dans la tente d’assignation, parce que la nuée restait dessus, et que la gloire de l’Éternel remplissait le tabernacle.	Ke Mose woe pepepe. A1esi Yehowa DATES Mose mete nu yi de Mawu fe de se ne la, nenema wówo. 43, 5. ye agbado la me o, elabena alilikpo tsyo edzi, eye Yehowa fe nuti- kokoe yo nofe la tan
EXO	5	7	Vous ne donnerez plus comme auparavant de la paille au peuple pour faire des briques; qu’ils aillent eux-mêmes se ramasser de la paille.	Migana gbe duko la, bena woade anyi me, amè anyikpewoe, abe alesi mie- woe vasede fifi ene o; ke bon woawo nuto nayi adadi gbe na wo dokui!
EXO	20	23	Vous ne ferez point des dieux d’argent et des dieux d’or, pour me les associer; vous ne vous en ferez point.	Mi- gawo mawu bubua deke kpe de nunye 0; migawo deke o, edanye klosalolegba alo sikalegba o
EXO	16	27	Le septième jour, quelques-uns du peuple sortirent pour en ramasser, et ils n’en trouvèrent point.	Eye le nkeke adreagbe la amea dewo tso duko la me yi efo ge, ke wo- mekpo deke o
EXO	2	9	La fille de Pharaon lui dit: Emporte cet enfant, et allaite-le-moi; je te donnerai ton salaire. La femme prit l’enfant, et l’allaita.	Eye Farao vinyonu la gblo ne bena: Ho devi sia, eye nana noe nam, ekema mana adzo wo! Tete nyonu la ho devi la, eye wona noe
EXO	32	11	Moïse implora l’Éternel, son Dieu, et dit: Pourquoi, ô Éternel! Ta colère s’enflammerait-elle contre ton peuple, que tu as fait sortir du pays d’Égypte par une grande puissance et par une main forte?	Ke Mose fo koko na Yehowa, efe Mawu la, gblo bena: Yehowa, nukanuti wó do- medzoe abi de wò duko, si nékplo tso Egipte-nyigba dzi kple nusé gà kpakple asi sesé la nuti ma- hà?
EXO	29	46	Ils connaîtront que je suis l’Éternel, leur Dieu, qui les ai fait sortir du pays d’Égypte, pour habiter au milieu d’eux. Je suis l’Éternel, leur Dieu.	Eye woadze sii be, nyee nye Yehowa, wofe Mawu, si kplo wo tso Egipte-nyigba dzi, bena mano wo dome, nye Yehowa!
EXO	4	11	L’Éternel lui dit: Qui a fait la bouche de l’homme? Et qui rend muet ou sourd, voyant ou aveugle? N’est-ce pas moi, l’Éternel?	Yehowa do nu ne be- na: Ameka wo nu na amea? Ame- ka wo adetututo alo tokuno alo; nukpola alo nkuagbàto? Alo me- nye nye Yehowa oa? 12 Heyi ko, makpe de nuwó nafo nu, eye mafia nusi nagblo la wo
EXO	2	8	Va, lui répondit la fille de Pharaon. Et la jeune fille alla chercher la mère de l’enfant.	Farao vinyonu 1a do iu ne bena: Heyi! Tete nyonuvi la yi dayo devi la dada ve
EXO	38	3	Il fit tous les ustensiles de l’autel, les cendriers, les pelles, les bassins, les fourchettes et les brasiers; il fit d’airain tous ces ustensiles.	Eye wówo vosamlekpui nu nuawo kata, siwo nye: afilonuwo, sofiwo, zewo, ga- flowo kple dzodesonuwo; akobli wotso wo enu nuawo katie
EXO	14	29	Mais les enfants d’Israël marchèrent à sec au milieu de la mer, et les eaux formaient comme une muraille à leur droite et à leur gauche.	Ke Israel-viwo ya zo fufuife to fu la me, eye 1151 la zu abe gli ene de wofe nudusi me kple wofe miá me
EXO	20	3	Tu n’auras pas d’autres dieux devant ma face.	Mawu bubua deke megano asi- wò Kpe de nunye o
EXO	28	29	Lorsque Aaron entrera dans le sanctuaire, il portera sur son cœur les noms des fils d’Israël, gravés sur le pectoral du jugement, pour en conserver à toujours le souvenir devant l’Éternel.	Ne Aron yi kokoefea la, Israel-viwo fe nkowo nano efe dzi dzi le akotadonu, si enye nya- metsonu la dzi, hena nkudododzi le Yehowa fe nku me tegbë
EXO	13	14	Et lorsque ton fils te demandera un jour: Que signifie cela? Tu lui répondras: Par sa main puissante, l’Éternel nous a fait sortir d’Égypte, de la maison de servitude;	Eye ne viwónutsu ava bia wò bena: esia gome de maha la, ekema gblo ne bena: Asi sesē Yehowa tso kplo mí Ngogbevlwo nye Yehowa to. . 8, 17. 15; Lu. 2, 23. f Mo. L. 17, 8. Yos. 24, 32. i Kor. I. 5, 8. Kor. I. 10, 1. . 50, 25; kMo. V. 6, 8; 1 40, 34; Mo. IV. 9, 15 23; tso Egipte,afisi míenye kluviwole
EXO	38	12	Du côté de l’occident, il y avait cinquante coudées de toiles, avec dix colonnes et leurs dix bases; les crochets des colonnes et leurs tringles étaient d’argent.	Avo, si le kpo la fe getodofe gome la, didi abo- klugui blaato, eye wokpa kpoti ewo, siwo gome afo ewo le la, de enu, eye wótso klosalo wo kpo- tiawo nu gatagbadzewo kple he- letiawoe
EXO	40	10	Tu oindras l’autel des holocaustes et tous ses ustensiles, et tu sanctifieras l’autel; et l’autel sera très saint.	Si ami na numevosa- mlekpui la kple enu nuwo kata, eye nako vosamlekpui la nu, bena vosamlekpui la nazu nu kokoewo fe nu kokoe
EXO	31	16	Les enfants d’Israël observeront le sabbat, en le célébrant, eux et leurs descendants, comme une alliance perpétuelle.	Is- ,1 rael-viwo nado ñku dzudzogbe la dzi, eye woadzra dzudzogbe la do, wbanye dodo na wofe dzidzi- meviwo tegbe
EXO	27	12	Du côté de l’occident, il y aura pour la largeur du parvis cinquante coudées de toiles, avec dix colonnes et leurs dix bases.	Avo, si ano Kpo la fe getodofe gome, na- didi aboklugui blaat, eye Kpoi ewo, siwo gome afo ewo le, nakpe J de enuti
EXO	38	16	Toutes les toiles formant l’enceinte du parvis étaient de fin lin retors.	Deti gi dada wotso 1b avo, siwo katá le kpo la ñu godo lae
EXO	23	32	Tu ne feras point d’alliance avec eux, ni avec leurs dieux.	Migabla nu kpli wo alo naho wofe mawuwo o
EXO	15	22	Moïse fit partir Israël de la mer Rouge. Ils prirent la direction du désert de Schur; et, après trois journées de marche dans le désert, ils ne trouvèrent point d’eau.	Emegbe Mose na Israel-viwo ho tso Avafu la nu heva Sur- gbedzi. Eye wozo gbea dzi nkeke etó, womekpo tsia deke o
EXO	21	33	Si un homme met à découvert une citerne, ou si un homme en creuse une et ne la couvre pas, et qu’il y tombe un bœuf ou un âne,	Ne amea de wu doa de nu da di, alo amea de de vudo metu nu enu o, eye nyi alo tedzia de ge de me 1a, 34 ekema vudoa to nahe fe de eta na 1a la to; eye là kukua nazu eto
EXO	21	3	S’il est entré seul, il sortira seul; s’il avait une femme, sa femme sortira avec lui.	Nenye eya dekae va la, eya dede nadzo; ne ekplo srba ve la, ekema eya kple sroa nadzo
EXO	24	8	Moïse prit le sang, et il le répandit sur le peuple, en disant: Voici le sang de l’alliance que l’Éternel a faite avec vous selon toutes ces paroles.	Eyome Mose tso wu la wu de duko la dome £blo bena: Esia enye nusi Ye- howa bla kpli mi, de nya siawo kata dzi la, fe wu. « Mo. V. 1, 44; b Nem. 1, 26
EXO	4	5	C’est là, dit l’Éternel, ce que tu feras, afin qu’ils croient que l’Éternel, le Dieu de leurs pères, t’est apparu, le Dieu d’Abraham, le Dieu d’Isaac et le Dieu de Jacob.	Ekema woahoe ase bena, Yehowa, wo fo- fowo fe Mawu, Abraham fe Mawu, Isak fe Mawu kple Yakob fe Mawu lae de edokui fia wó
EXO	15	18	L’Éternel régnera éternellement et à toujours.	Yehowa adu fia da tegbetegbe
EXO	2	13	Il sortit le jour suivant; et voici, deux Hébreux se querellaient. Il dit à celui qui avait tort: Pourquoi frappes-tu ton prochain?	Esi nu ke la, egayi, eye wókpo Hebrito dede eve le avu wom. Tete wógblo na amesi le ge dim la bena: Nu- kanuti néle noviwó fom?
EXO	28	16	Il sera carré et double; sa longueur sera d’un empan, et sa largeur d’un empan.	Nawoe de dzogoe ene me, eye nane eme de eve; efe didime na- nye asi deka, eye kekeme ha na- nye asi deka
EXO	14	2	Parle aux enfants d’Israël; qu’ils se détournent, et qu’ils campent devant Pi-Hahiroth, entre Migdol et la mer, vis-à-vis de Baal-Tsephon; c’est en face de ce lieu que vous camperez, près de la mer.	Gblo na Israel-viwo bena, woatro ava fu asada anyi de Pi-Hahirot gbo le Migdol kple fu la dome; mifu asada anyi de Baal-Zefon kasa le fu la nu
EXO	8	2	Aaron étendit sa main sur les eaux de l’Égypte; et les grenouilles montèrent et couvrirent le pays d’Égypte.	Tete Aron do efe asi de Egiptetowo fe towo dzi, eye akpo- kplowo do heho Egipte-nyigba la dzi
EXO	28	23	Tu feras sur le pectoral deux anneaux d’or, et tu mettras ces deux anneaux aux deux extrémités du pectoral.	Emegbe natu sikasige eve hena akotadonu la, eye nato asige eveawo de ako- tadonu la fe dzogoe eve dzi, 24 eye nade sikakosokoso eveawo asigeawo me le akotadonu la fe dzogoeawo dzi
EXO	7	5	Les Égyptiens connaîtront que je suis l’Éternel, lorsque j’étendrai ma main sur l’Égypte, et que je ferai sortir du milieu d’eux les enfants d’Israël.	Ekema Egiptetowo adze sii bena, nyee nye Yehowa, ne medo nye asi de Egipte dzi, eye mekploIsrael-viwo dzoe le wo dome
EXO	14	8	L’Éternel endurcit le cœur de Pharaon, roi d’Égypte, et Pharaon poursuivit les enfants d’Israël. Les enfants d’Israël étaient sortis la main levée.	Eye Yehowa na Egipte-fia Farao fe dzime sé, ale bena wòti Israel-viwo yome; ke basi sesé kplo Israel-viwo dzoe
EXO	33	8	Lorsque Moïse se rendait à la tente, tout le peuple se levait; chacun se tenait à l’entrée de sa tente, et suivait des yeux Moïse, jusqu’à ce qu’il fût entré dans la tente.	Eye ne Mose yina de agbado la gbo la, duko blibo la tsia tre, eye amesiame noa efe agbado nu he- noa Mose yome kpom da, vasede esime wódoa agbado la gbo
EXO	2	7	Alors la sœur de l’enfant dit à la fille de Pharaon: Veux-tu que j’aille te chercher une nourrice parmi les femmes des Hébreux, pour allaiter cet enfant?	Tete no- vianyonu gblo na Farao fe vi- nyonua bena: Nyemayi adayo Hebri-nyonua de ve, bena woana no devi la na wó oa?
EXO	25	32	Six branches sortiront de ses côtés, trois branches du chandelier de l’un des côtés, et trois branches du chandelier de l’autre côté.	Alo ade nano akaditi la fe ahawo dzi; alo etó nano aba. deka, eye alo etó ha nano aha evelia
EXO	27	15	et quinze coudées de toiles pour la seconde aile, avec trois colonnes et leurs trois bases.	Eye avo, si le akpa evelia hà nadidi aboklu- gui wuiató, eye Kpoi eto, siwo gome afo eto le, nakpe de enu
EXO	38	23	il eut pour aide Oholiab, fils d’Ahisamac, de la tribu de Dan, habile à graver, à inventer, et à broder sur les étoffes teintes en bleu, en pourpre, en cramoisi, et sur le fin lin.	Eye Oholiab, Ahisamak vinutsu tso Dan-to la me kpe de enu, amesi nye ada- nunuwo kpala, eye wótso adabe bloto kple dzito fe ka, ka dze kple deti gi 16 adanuvo fomevi yp, Un EP? 30. . 4, 28. vovovowo
EXO	18	6	Il fit dire à Moïse: Moi, ton beau-père Jéthro, je viens vers toi, avec ta femme et ses deux fils.	Eye wódo ame do de Mose gbo be: Nye towó Yetro kple srowó kpakple vianutsu eveawo míegbo- na gbowó
EXO	23	23	Mon ange marchera devant toi, et te conduira chez les Amoréens, les Héthiens, les Phéréziens, les Cananéens, les Héviens et les Jébusiens, et je les exterminerai.	Ne nye dola dze ñgowo, eye wòkplo wo va Amoritowo, Hititowo, Peri- zitowo, Kanaanitowo, Hiwitowo kple Yebusitowo gb , eye metsró wo la, 24 ekema megade ta apu na wofe mawuwo alo asubo wo o, eye megawo nusiwo b wowona la o; ke bon nagblé wo, eye na- gbà wofe legbawo
EXO	6	6	C’est pourquoi dis aux enfants d’Israël: Je suis l’Éternel, je vous affranchirai des travaux dont vous chargent les Égyptiens, je vous délivrerai de leur servitude, et je vous sauverai à bras étendu et par de grands jugements.	Eyata gblo na Israel-viwo bena: Nyee nye Ye- howa! Makplo mi le do sesé, si wom miele na Egiptetowo la nu, eye mana miavo atso miafe klu- vido la me, eye mado nye alo da atso nusé pa ade mi
EXO	25	6	de l’huile pour le chandelier, des aromates pour l’huile d’onction et pour le parfum odoriférant;	Ami de akadimedede iu kple ami we- wee hena sisi kple numeme Wwe- wee
EXO	23	27	J’enverrai ma terreur devant toi, je mettrai en déroute tous les peuples chez lesquels tu arriveras, et je ferai tourner le dos devant toi à tous tes ennemis.	Ma- do vovd, si le nunye la, de ngo- wò, eye duko, siwo kata dome nava la, alulu, eye wó futowo T H en 'kata asi le ngowo
EXO	32	23	Ils m’ont dit: Fais-nous un dieu qui marche devant nous; car ce Moïse, cet homme qui nous a fait sortir du pays d’Égypte, nous ne savons ce qu’il est devenu.	Wogblo nam bena: Wo mawu na mí, si azo mía ngo; elabena Mose, nutsu ma, si kplo mí tso Egipte-nyigba dzi la, míenya nuka pb woe o
EXO	32	15	Moïse retourna et descendit de la montagne, les deux tables du témoignage dans sa main; les tables étaient écrites des deux côtés, elles étaient écrites de l’un et de l’autre côté.	Eye Mose tro hedi tso to la dzi, eye kpe eve, siwo dzi wonlo seawo do la, le esi; woñlo nu de kpeawo fe ahawo kple eve
EXO	22	2	Si le voleur est surpris dérobant avec effraction, et qu’il soit frappé et meure, on ne sera point coupable de meurtre envers lui;	Ke ne- nye nkeke mee la, woabia efe H1b. Ele na iai la be, wóado nusi wófi la tefe; ke ne naneke mele esi o la, woatsoe adzra de efe fififi Se le amehavi fe nuwo gbegble nu. la nu
EXO	29	18	Tu brûleras tout le bélier sur l’autel; c’est un holocauste à l’Éternel, c’est un sacrifice consumé par le feu, d’une agréable odeur à l’Éternel.	Eye nato dzo agbo blibo la de vosamlekpui la dzi; elabena nu- mevosa wonye na Yehowa, we- we lilili kple Yehowa fe dzo wò- nye
EXO	39	14	Il y en avait douze, d’après les noms des fils d’Israël; elles étaient gravées comme des cachets, chacune avec le nom de l’une des douze tribus.	Kpeawo le wuieve de Israel-viwo £e nkowo nu, eye nko- delawo ta to wuieveawo fe nkowo de wo dzi
EXO	9	33	Moïse sortit de chez Pharaon, pour aller hors de la ville; il leva ses mains vers l’Éternel, les tonnerres et la grêle cessèrent, et la pluie ne tomba plus sur la terre.	Eme- gbe Mose dzo le Farao gbo, eye esi wódo le dua me la, eke efe abowo me na Yehowa; tete dzi- degbe kple kpetsi la nu tso, eye tsi dzudzo dzadza de anyigba la dzi
EXO	18	10	Et Jéthro dit: Béni soit l’Éternel, qui vous a délivrés de la main des Égyptiens et de la main de Pharaon; qui a délivré le peuple de la main des Égyptiens!	Eye Yetro gblo bena: Woakafu Yehowa, amesi de mi tso Egiptetowo kple Farao si me, amesi de duko la tso Egiptetowo fe nusë te
EXO	4	10	Moïse dit à l’Éternel: Ah! Seigneur, je ne suis pas un homme qui ait la parole facile, et ce n’est ni d’hier ni d’avant-hier, ni même depuis que tu parles à ton serviteur; car j’ai la bouche et la langue embarrassées.	Tete Mose gblo na Yehowa bena: Taflatse, Afeto, nyemenya nufofo o, eye esia me-' tso etso kple nyitso alo tso esime; nède asi nufofo me kple wò dola o, elabena nye ade metrona de nya! ñuti o
EXO	30	17	L’Éternel parla à Moïse, et dit:	Eye Yehowa gblo na Mose bena
EXO	9	30	Mais je sais que toi et tes serviteurs, vous ne craindrez pas encore l’Éternel Dieu.	Ke me- nyae be, wo nuto kple nuwó mewo miele Yehowa Mawu ybm hade o
EXO	24	6	Moïse prit la moitié du sang, qu’il mit dans des bassins, et il répandit l’autre moitié sur l’autel.	Eye Mose ku wu la £e afa de ze me, eye wóhlé wu la fe afà de vosamlekpui la nu
EXO	26	30	Tu dresseras le tabernacle d’après le modèle qui t’est montré sur la montagne.	Tu agbado la de 2 nonome, si wofia wo le toa dzi la nu pepepe. Hometsovo eveawo
EXO	38	19	ses quatre colonnes et leurs quatre bases étaient d’airain, les crochets et leurs tringles étaient d’argent, et leurs chapiteaux étaient couverts d’argent.	Ekpa kpoti ene, siwo gome akoblifo ene le la, de enu; wo nu gatagbadzeawo nye klosalo, efa klosalo de wo tame, eye wo nu heletiawo nye klosalo
EXO	19	17	Moïse fit sortir le peuple du camp, à la rencontre de Dieu; et ils se placèrent au bas de la montagne.	Eye Mose kplo duko la tso asada la me yi Mawu kpe ge, eye wotsi tre de to la te
EXO	13	13	Tu rachèteras avec un agneau tout premier-né de l’âne; et, si tu ne le rachètes pas, tu lui briseras la nuque. Tu rachèteras aussi tout premier-né de l’homme parmi tes fils.	Eye natso ale ado li tedzi fe ñgogbevi; hafi ne màdo lii o la, ekema nane ko ne; ke nado li amewo fe ipo- gbevinutsuwo katà ta
